SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
EC4RD, MF, 15-Dec-2021,13.31,14.57,14.64,14.57, 14.64,14.64,14.63,8844,1.29,11, 8844, 100.00
ECLERX, EQ, 15-Dec-2021,2217.15,2231.1,2249.95,2195.1, 2225.00,2231.85,2209.47,114085,2520.68,4118, 102698, 90.02
ECLFINANCE, NG, 15-Dec-2021,987.0,985.0,985.0,980.0, 980.00,980.0,980.83,60,0.59,2, 60, 100.00
ECLFINANCE, NH, 15-Dec-2021,1319.99,1300.0,1310.0,1300.0, 1310.00,1310.0,1305.65,115,1.5,2, 115, 100.00
ECLFINANCE, NI, 15-Dec-2021,992.01,990.2,995.0,990.2, 995.00,995.0,994.83,371,3.69,10, 371, 100.00
ECLFINANCE, NJ, 15-Dec-2021,937.05,945.0,945.0,936.0, 936.00,936.0,940.13,24,0.23,2, 24, 100.00
ECLFINANCE, NK, 15-Dec-2021,917.8,902.0,917.0,902.0, 912.10,912.1,912.98,194,1.77,7, 189, 97.42
ECLFINANCE, NM, 15-Dec-2021,1088.0,1088.4,1088.4,1088.4, 1088.40,1088.4,1088.4,25,0.27,1, 25, 100.00
ECLFINANCE, NN, 15-Dec-2021,1316.05,1320.0,1320.0,1318.61, 1318.61,1318.61,1319.31,55,0.73,4, 55, 100.00
ECLFINANCE, NO, 15-Dec-2021,980.02,986.25,990.0,986.25, 990.00,988.55,988.56,78,0.77,2, 78, 100.00
ECLFINANCE, NQ, 15-Dec-2021,1267.05,1288.41,1288.41,1288.41, 1288.41,1288.41,1288.41,11,0.14,1, 11, 100.00
ECLFINANCE, NR, 15-Dec-2021,1007.15,1007.0,1012.0,1005.0, 1012.00,1010.46,1007.68,998,10.06,25, 952, 95.39
ECLFINANCE, NS, 15-Dec-2021,1041.14,1042.5,1042.5,1042.5, 1042.50,1042.5,1042.5,5,0.05,1, 5, 100.00
EDELWEISS, EQ, 15-Dec-2021,74.35,74.4,75.1,71.9, 73.05,73.05,73.45,852278,625.99,14608, 458899, 53.84
EDUCOMP, BZ, 15-Dec-2021,3.45,3.6,3.6,3.6, 3.60,3.6,3.6,47984,1.73,62, -, -
EHFLNCD, N5, 15-Dec-2021,975.0,973.0,973.0,973.0, 973.00,973.0,973.0,32,0.31,4, 32, 100.00
EHFLNCD, N6, 15-Dec-2021,947.46,948.2,976.0,948.1, 976.00,976.0,961.32,19,0.18,3, 19, 100.00
EHFLNCD, N7, 15-Dec-2021,1420.0,1450.0,1450.0,1450.0, 1450.00,1450.0,1450.0,2,0.03,1, 2, 100.00
EICHERMOT, EQ, 15-Dec-2021,2487.45,2480.0,2508.15,2475.0, 2490.00,2493.35,2493.79,314822,7851.0,17748, 147635, 46.89
EIDPARRY, EQ, 15-Dec-2021,471.65,470.8,479.95,467.2, 472.25,470.55,474.05,171357,812.32,4734, 85086, 49.65
EIFFL, EQ, 15-Dec-2021,133.9,135.0,140.55,135.0, 140.55,140.55,139.86,4398,6.15,58, 4336, 98.59
EIHAHOTELS, EQ, 15-Dec-2021,349.0,346.5,365.0,345.35, 348.15,351.3,356.46,36027,128.42,1332, 19507, 54.15
EIHOTEL, EQ, 15-Dec-2021,133.55,135.0,144.5,135.0, 137.70,138.25,141.47,3605876,5101.2,32814, 561875, 15.58
EIMCOELECO, EQ, 15-Dec-2021,351.6,355.5,355.5,350.0, 350.95,350.5,351.59,4206,14.79,161, 3288, 78.17
EKC, EQ, 15-Dec-2021,180.1,183.45,189.1,174.0, 176.80,176.1,184.4,1319738,2433.55,11858, 491782, 37.26
ELECON, EQ, 15-Dec-2021,197.8,198.8,199.35,193.5, 194.40,194.25,196.15,345942,678.56,9243, 110938, 32.07
ELECTCAST, EQ, 15-Dec-2021,36.2,36.35,36.8,35.35, 35.60,35.45,35.69,322578,115.11,1511, 202376, 62.74
ELECTHERM, EQ, 15-Dec-2021,130.2,131.4,131.4,125.25, 127.55,126.85,127.3,37140,47.28,1483, 18920, 50.94
ELGIEQUIP, EQ, 15-Dec-2021,307.3,308.0,325.5,308.0, 318.60,320.4,319.56,800546,2558.2,31701, 306119, 38.24
ELGIRUBCO, EQ, 15-Dec-2021,39.6,38.8,42.4,38.5, 40.25,40.5,40.92,291769,119.4,1550, 110493, 37.87
EMAMILTD, EQ, 15-Dec-2021,527.55,527.15,552.4,527.15, 546.00,546.3,545.44,745277,4065.02,20954, 217371, 29.17
EMAMIPAP, EQ, 15-Dec-2021,138.95,140.0,141.25,138.15, 139.45,139.2,139.95,12457,17.43,590, 7459, 59.88
EMAMIREAL, EQ, 15-Dec-2021,75.95,76.5,77.8,74.7, 74.75,75.35,76.44,89617,68.5,1793, 57289, 63.93
EMBASSY, RR, 15-Dec-2021,363.33,362.33,363.8,360.31, 362.00,361.72,361.74,119405,431.93,2516, 86766, 72.67
EMKAY, EQ, 15-Dec-2021,108.05,106.15,110.0,105.65, 107.00,106.5,107.79,36268,39.09,896, 13839, 38.16
EMKAYTOOLS, SM, 15-Dec-2021,260.0,260.0,260.0,260.0, 260.00,260.0,260.0,600,1.56,1, 600, 100.00
EMMBI, EQ, 15-Dec-2021,107.15,107.6,108.7,105.8, 105.85,106.35,106.83,24142,25.79,570, 16577, 68.66
ENDURANCE, EQ, 15-Dec-2021,1715.05,1705.0,1720.0,1679.0, 1679.50,1689.25,1692.1,37337,631.78,10612, 16777, 44.93
ENERGYDEV, EQ, 15-Dec-2021,20.65,21.65,21.65,21.65, 21.65,21.65,21.65,95696,20.72,120, 95696, 100.00
ENGINERSIN, EQ, 15-Dec-2021,71.7,71.85,73.35,71.5, 72.15,72.2,72.39,1288349,932.64,6656, 498231, 38.67
ENIL, EQ, 15-Dec-2021,190.65,189.0,192.25,185.85, 186.55,186.6,187.48,47889,89.78,2671, 33274, 69.48
EPL, EQ, 15-Dec-2021,199.85,200.0,203.3,198.5, 200.00,200.55,201.68,176054,355.06,9084, 112448, 63.87
EQUIPPP, EQ, 15-Dec-2021,122.4,116.3,128.5,116.3, 128.50,128.5,124.75,251019,313.14,2195, 134446, 53.56
EQUITAS, EQ, 15-Dec-2021,128.15,128.0,128.9,122.05, 123.00,123.35,125.88,645447,812.48,9249, 357188, 55.34
EQUITASBNK, EQ, 15-Dec-2021,62.0,62.4,62.4,61.0, 61.50,61.1,61.38,299587,183.89,3044, 167063, 55.76
ERFLNCDI, N3, 15-Dec-2021,930.61,984.98,984.98,984.98, 984.98,984.98,984.98,50,0.49,1, 50, 100.00
ERFLNCDI, N5, 15-Dec-2021,897.2,897.5,897.5,883.0, 883.00,883.0,885.98,126,1.12,3, 126, 100.00
ERFLNCDI, N6, 15-Dec-2021,931.8,920.0,920.0,903.8, 903.80,903.8,914.59,635,5.81,9, 400, 62.99
ERIS, EQ, 15-Dec-2021,703.45,704.05,708.7,696.0, 699.80,698.45,700.05,55511,388.6,7701, 31166, 56.14
EROSMEDIA, EQ, 15-Dec-2021,19.45,19.8,19.8,19.0, 19.20,19.4,19.41,340685,66.12,1037, 217938, 63.97
ESABINDIA, EQ, 15-Dec-2021,2991.9,2980.0,3036.15,2916.0, 2917.00,2927.7,2979.06,3864,115.11,1081, 1452, 37.58
ESCORTS, EQ, 15-Dec-2021,1851.35,1853.0,1858.9,1841.0, 1843.85,1844.5,1848.87,405461,7496.43,13465, 221599, 54.65
ESSARSHPNG, EQ, 15-Dec-2021,9.8,9.55,9.95,9.55, 9.75,9.7,9.75,186116,18.15,574, 151189, 81.23
ESTER, EQ, 15-Dec-2021,132.75,133.45,136.0,131.45, 135.00,134.75,133.47,102845,137.27,3371, 37325, 36.29
EUROTEXIND, EQ, 15-Dec-2021,12.35,12.95,12.95,11.8, 12.95,12.95,12.25,3228,0.4,25, 3225, 99.91
EVEREADY, EQ, 15-Dec-2021,322.4,324.0,336.35,322.0, 333.50,332.95,330.12,544880,1798.78,7220, 269371, 49.44
EVERESTIND, EQ, 15-Dec-2021,449.7,449.7,467.0,449.7, 465.00,465.25,460.5,193436,890.77,6563, 144359, 74.63
EXCEL, BE, 15-Dec-2021,6.1,6.4,6.4,6.4, 6.40,6.4,6.4,134446,8.6,65, -, -
EXCELINDUS, EQ, 15-Dec-2021,918.6,919.9,939.5,896.0, 896.00,900.7,916.17,8619,78.96,1196, 4696, 54.48
EXIDEIND, EQ, 15-Dec-2021,167.65,167.95,168.75,165.25, 165.45,165.65,166.68,1425502,2376.08,18402, 765853, 53.73
EXPLEOSOL, EQ, 15-Dec-2021,1523.1,1511.0,1794.9,1511.0, 1719.95,1696.8,1697.74,128549,2182.43,10210, 52237, 40.64
EXXARO, EQ, 15-Dec-2021,149.85,150.35,152.9,148.0, 148.95,148.65,150.67,234876,353.88,3229, 78235, 33.31
FACT, EQ, 15-Dec-2021,117.4,116.55,120.85,116.45, 118.10,117.95,118.83,283636,337.05,5067, 72077, 25.41
FAIRCHEMOR, EQ, 15-Dec-2021,1783.0,1787.0,1796.0,1725.0, 1740.00,1740.1,1759.6,10708,188.42,2981, 6969, 65.08
FCL, EQ, 15-Dec-2021,138.95,142.0,147.65,139.1, 142.70,143.2,143.17,3110317,4453.04,35532, 1072610, 34.49
FCONSUMER, EQ, 15-Dec-2021,7.15,7.1,7.2,6.95, 7.00,7.0,7.07,5116802,361.78,5288, 3468457, 67.79
FCSSOFT, BE, 15-Dec-2021,2.8,2.9,2.9,2.9, 2.90,2.9,2.9,552864,16.03,569, -, -
FDC, EQ, 15-Dec-2021,294.9,295.9,296.0,288.9, 290.75,291.8,292.23,101755,297.36,5766, 36907, 36.27
FEDERALBNK, EQ, 15-Dec-2021,91.0,91.25,91.45,89.05, 89.40,89.3,90.17,10577697,9537.72,27792, 5671184, 53.61
FEL, EQ, 15-Dec-2021,9.45,9.5,9.6,9.45, 9.50,9.55,9.54,1141254,108.82,1389, 923527, 80.92
FELDVR, EQ, 15-Dec-2021,12.0,12.45,12.45,11.9, 12.00,12.0,12.1,23287,2.82,139, 16550, 71.07
FIEMIND, EQ, 15-Dec-2021,1175.4,1190.0,1196.0,1175.2, 1183.00,1179.3,1186.92,14564,172.86,2337, 6938, 47.64
FILATEX, EQ, 15-Dec-2021,94.65,94.9,95.95,93.75, 95.35,95.1,94.7,666545,631.23,3385, 315846, 47.39
FINCABLES, EQ, 15-Dec-2021,568.7,571.0,582.25,567.75, 570.00,570.55,573.03,140728,806.41,10745, 62517, 44.42
FINEORG, EQ, 15-Dec-2021,3721.4,3709.0,4048.75,3682.85, 3921.00,3935.1,3875.18,138869,5381.42,19671, 51503, 37.09
FINOPB, EQ, 15-Dec-2021,399.85,400.85,403.55,395.0, 395.20,396.15,397.31,82346,327.17,4410, 33847, 41.10
FINPIPE, EQ, 15-Dec-2021,208.95,209.5,213.6,206.9, 210.00,209.85,210.39,421791,887.4,10575, 187335, 44.41
FLEXITUFF, EQ, 15-Dec-2021,20.95,20.25,21.95,20.25, 21.95,21.95,21.45,44503,9.55,295, 36823, 82.74
FLFL, EQ, 15-Dec-2021,52.1,52.15,52.55,50.6, 50.85,50.95,51.31,457169,234.57,2560, 277201, 60.63
FLUOROCHEM, EQ, 15-Dec-2021,2405.05,2408.0,2453.95,2368.0, 2400.00,2395.0,2404.85,46179,1110.54,5491, 25863, 56.01
FMGOETZE, EQ, 15-Dec-2021,237.2,239.9,239.9,235.0, 236.55,235.95,236.64,24654,58.34,752, 20238, 82.09
FMNL, EQ, 15-Dec-2021,9.0,8.85,9.45,8.85, 8.95,9.0,9.08,129110,11.72,358, 86853, 67.27
FOCUS, EQ, 15-Dec-2021,81.9,84.0,84.0,78.2, 80.00,78.85,80.89,3565,2.88,103, 3327, 93.32
FOODSIN, EQ, 15-Dec-2021,88.4,87.3,91.3,86.7, 88.55,87.85,88.43,34523,30.53,863, 19202, 55.62
FORCEMOT, EQ, 15-Dec-2021,1309.75,1313.0,1324.7,1299.05, 1302.00,1304.4,1312.17,28710,376.72,3011, 12013, 41.84
FORTIS, EQ, 15-Dec-2021,282.85,282.45,291.9,281.7, 288.90,289.25,289.32,2838556,8212.51,28120, 1412891, 49.77
FOSECOIND, EQ, 15-Dec-2021,1408.6,1405.05,1449.0,1402.2, 1422.00,1424.65,1430.93,1997,28.58,209, 1100, 55.08
FRETAIL, EQ, 15-Dec-2021,48.85,49.4,49.45,48.2, 48.50,48.45,48.66,1235940,601.43,6637, 740610, 59.92
FSC, EQ, 15-Dec-2021,68.9,69.05,70.1,69.05, 70.00,69.6,69.74,45274,31.58,427, 39427, 87.09
FSL, EQ, 15-Dec-2021,172.2,172.0,173.65,169.35, 169.90,170.05,171.05,1376511,2354.52,13942, 479674, 34.85
GABRIEL, EQ, 15-Dec-2021,136.75,138.0,145.9,137.3, 143.30,143.9,143.25,1390673,1992.1,19115, 294485, 21.18
GAEL, EQ, 15-Dec-2021,162.55,162.3,165.5,160.55, 162.00,162.25,163.79,126926,207.89,3516, 44966, 35.43
GAIL, EQ, 15-Dec-2021,135.3,134.95,135.35,131.7, 131.90,132.0,133.59,6288678,8400.87,30979, 3145890, 50.02
GAL, EQ, 15-Dec-2021,3.35,3.65,3.65,3.65, 3.65,3.65,3.65,1073459,39.18,675, 956142, 89.07
GALAXYSURF, EQ, 15-Dec-2021,2887.6,2895.0,2947.9,2828.9, 2908.00,2899.3,2899.82,18855,546.76,4986, 8000, 42.43
GALLANTT, EQ, 15-Dec-2021,71.5,70.95,73.45,70.95, 72.15,72.7,72.68,56804,41.28,902, 29387, 51.73
GALLISPAT, EQ, 15-Dec-2021,51.55,52.4,52.5,50.85, 52.15,52.0,51.82,23021,11.93,274, 15741, 68.38
GANDHITUBE, EQ, 15-Dec-2021,374.7,381.0,381.0,371.5, 379.70,377.85,375.53,1677,6.3,202, 917, 54.68
GANECOS, EQ, 15-Dec-2021,496.8,495.0,499.0,487.65, 488.05,490.85,493.31,10379,51.2,530, 5842, 56.29
GANESHBE, EQ, 15-Dec-2021,106.8,108.0,114.95,107.1, 108.00,108.45,111.26,1000886,1113.58,12051, 499578, 49.91
GANESHHOUC, EQ, 15-Dec-2021,190.1,191.9,199.6,188.5, 199.60,199.6,197.17,85563,168.7,1599, 56431, 65.95
GANGAFORGE, EQ, 15-Dec-2021,21.15,21.4,21.65,21.1, 21.40,21.45,21.5,1466619,315.36,9090, 500466, 34.12
GANGESSECU, EQ, 15-Dec-2021,86.3,86.1,90.85,86.0, 89.45,89.0,88.98,13219,11.76,442, 11264, 85.21
GARFIBRES, EQ, 15-Dec-2021,3245.75,3245.75,3269.65,3184.4, 3197.00,3193.1,3210.52,6911,221.88,1984, 4724, 68.35
GATI, EQ, 15-Dec-2021,167.4,168.3,180.5,167.5, 174.00,174.7,175.37,4136828,7254.75,52742, 1316655, 31.83
GAYAHWS, BE, 15-Dec-2021,0.8,0.85,0.85,0.85, 0.85,0.85,0.85,258119,2.19,18, -, -
GAYAPROJ, EQ, 15-Dec-2021,33.95,33.75,34.3,32.8, 32.85,33.0,33.26,755579,251.27,2587, 445324, 58.94
GDL, EQ, 15-Dec-2021,284.55,280.0,285.9,274.5, 278.00,278.1,276.62,228405,631.81,5017, 192617, 84.33
GEECEE, EQ, 15-Dec-2021,149.55,149.55,149.95,140.35, 142.25,142.3,143.58,13431,19.28,592, 8137, 60.58
GEEKAYWIRE, EQ, 15-Dec-2021,85.15,85.4,86.95,83.05, 84.50,85.9,84.76,5970,5.06,217, 3566, 59.73
GENCON, EQ, 15-Dec-2021,35.25,35.85,36.25,35.25, 35.75,35.85,35.68,74235,26.49,1115, 19714, 26.56
GENESYS, EQ, 15-Dec-2021,357.6,365.0,375.45,361.0, 373.30,373.5,374.04,212928,796.44,1662, 118218, 55.52
GENUSPAPER, EQ, 15-Dec-2021,11.65,11.75,11.9,11.5, 11.60,11.7,11.69,255698,29.89,468, 146174, 57.17
GENUSPOWER, EQ, 15-Dec-2021,71.2,71.6,74.95,71.5, 73.20,73.1,73.64,1361794,1002.85,11329, 370247, 27.19
GEOJITFSL, EQ, 15-Dec-2021,74.65,75.1,77.2,74.25, 75.20,75.3,75.78,254421,192.81,4928, 107956, 42.43
GEPIL, EQ, 15-Dec-2021,262.5,262.45,263.8,247.75, 250.00,251.0,254.49,71510,181.99,2364, 43929, 61.43
GESHIP, EQ, 15-Dec-2021,300.4,301.7,302.1,293.0, 294.50,294.0,296.05,154861,458.47,6631, 87115, 56.25
GET&D, EQ, 15-Dec-2021,125.6,126.9,128.7,124.0, 125.50,124.9,125.65,131991,165.85,3801, 76540, 57.99
GFLLIMITED, EQ, 15-Dec-2021,78.5,77.8,81.0,76.5, 78.30,78.3,79.52,95775,76.16,2608, 55473, 57.92
GFSTEELS, BE, 15-Dec-2021,4.1,4.25,4.3,4.0, 4.30,4.3,4.24,1920,0.08,7, -, -
GHCL, EQ, 15-Dec-2021,397.3,397.3,399.3,387.0, 387.40,390.05,393.29,62688,246.54,2334, 36711, 58.56
GICHSGFIN, EQ, 15-Dec-2021,156.3,156.55,158.45,153.1, 157.25,156.75,156.77,100814,158.05,1856, 54729, 54.29
GICL, SM, 15-Dec-2021,21.75,22.8,22.8,22.8, 22.80,22.8,22.8,7500,1.71,1, 7500, 100.00
GICRE, EQ, 15-Dec-2021,139.45,139.95,140.25,138.0, 138.40,138.55,139.15,216613,301.42,3810, 90080, 41.59
GILLANDERS, EQ, 15-Dec-2021,64.9,67.9,68.1,62.5, 63.00,63.15,65.72,11581,7.61,168, 9104, 78.61
GILLETTE, EQ, 15-Dec-2021,5495.8,5535.0,5535.0,5430.15, 5452.00,5442.05,5457.38,2826,154.23,891, 1557, 55.10
GINNIFILA, EQ, 15-Dec-2021,35.3,35.5,38.1,35.5, 37.40,37.75,36.95,393537,145.41,2160, 252480, 64.16
GIPCL, EQ, 15-Dec-2021,82.65,82.35,83.0,82.2, 82.25,82.45,82.66,83365,68.91,1428, 43947, 52.72
GIRIRAJ, SM, 15-Dec-2021,90.8,95.3,95.3,95.3, 95.30,95.3,95.3,1200,1.14,1, 1200, 100.00
GKWLIMITED, EQ, 15-Dec-2021,656.2,651.75,656.95,641.5, 641.50,648.65,651.39,265,1.73,28, 235, 88.68
GLAND, EQ, 15-Dec-2021,3634.7,3616.0,3629.5,3525.0, 3527.05,3540.9,3566.18,53908,1922.46,8355, 28142, 52.20
GLAXO, EQ, 15-Dec-2021,1867.75,1874.0,1890.0,1830.3, 1860.00,1851.85,1867.64,39080,729.87,5065, 19113, 48.91
GLENMARK, EQ, 15-Dec-2021,518.3,522.0,524.4,501.35, 503.50,502.85,508.52,1464166,7445.64,30020, 489036, 33.40
GLOBAL, EQ, 15-Dec-2021,43.15,43.9,43.9,42.5, 43.25,43.25,43.11,1620,0.7,51, 1404, 86.67
GLOBALVECT, EQ, 15-Dec-2021,53.2,53.15,53.2,52.5, 52.50,52.55,52.74,5355,2.82,103, 4999, 93.35
GLOBE, EQ, 15-Dec-2021,18.5,18.95,19.2,17.4, 17.45,17.5,18.15,1196913,217.24,3716, 613773, 51.28
GLOBUSSPR, EQ, 15-Dec-2021,1331.15,1336.2,1354.65,1305.0, 1312.00,1314.7,1331.33,77765,1035.31,5026, 39928, 51.34
GLS, EQ, 15-Dec-2021,606.65,610.25,615.1,604.8, 611.00,610.35,609.73,44186,269.42,3218, 29096, 65.85
GMBREW, EQ, 15-Dec-2021,729.3,730.0,738.0,712.25, 715.05,714.95,726.53,21153,153.68,2261, 9299, 43.96
GMDCLTD, EQ, 15-Dec-2021,71.8,71.55,76.6,71.3, 76.00,75.6,74.75,2491080,1862.04,16435, 1216785, 48.85
GMMPFAUDLR, EQ, 15-Dec-2021,4445.85,4445.85,4477.0,4390.0, 4425.00,4408.8,4432.67,13593,602.53,3525, 6687, 49.19
GMRINFRA, EQ, 15-Dec-2021,43.15,43.2,43.5,42.1, 42.15,42.2,42.77,8686470,3714.95,37845, 1422531, 16.38
GNA, EQ, 15-Dec-2021,718.35,735.95,735.95,710.0, 711.00,712.05,715.13,20179,144.31,1607, 10868, 53.86
GNFC, EQ, 15-Dec-2021,423.0,423.95,438.95,421.55, 430.30,431.55,429.98,1006244,4326.64,26353, 439336, 43.66
GOACARBON, EQ, 15-Dec-2021,342.75,344.3,344.3,334.0, 334.00,336.4,339.28,7325,24.85,585, 4455, 60.82
GOCLCORP, EQ, 15-Dec-2021,338.25,339.9,342.0,324.7, 329.90,326.65,334.02,28262,94.4,3098, 10789, 38.17
GOCOLORS, EQ, 15-Dec-2021,1166.05,1157.0,1165.1,1136.5, 1153.05,1148.1,1146.2,309623,3548.91,6209, 255436, 82.50
GODFRYPHLP, EQ, 15-Dec-2021,1221.95,1229.0,1229.0,1201.0, 1214.70,1207.0,1214.73,10015,121.65,1554, 4527, 45.20
GODHA, BE, 15-Dec-2021,68.25,66.9,68.9,64.85, 67.80,66.05,66.78,6946,4.64,90, -, -
GODREJAGRO, EQ, 15-Dec-2021,534.05,531.05,538.1,528.45, 536.05,535.45,534.07,39238,209.56,2331, 18479, 47.09
GODREJCP, EQ, 15-Dec-2021,930.7,928.1,930.5,913.3, 919.80,923.25,920.45,891863,8209.17,40245, 553736, 62.09
GODREJIND, EQ, 15-Dec-2021,583.85,586.8,593.0,578.0, 584.50,581.3,586.58,106435,624.32,6676, 31632, 29.72
GODREJPROP, EQ, 15-Dec-2021,2082.5,2071.0,2074.9,1998.5, 2016.00,2012.9,2031.64,718574,14598.82,35355, 239971, 33.40
GOENKA, BZ, 15-Dec-2021,1.65,1.7,1.7,1.7, 1.70,1.7,1.7,85795,1.46,43, -, -
GOKEX, EQ, 15-Dec-2021,284.7,285.35,293.2,280.15, 282.90,282.05,287.37,116778,335.59,3977, 47750, 40.89
GOKUL, EQ, 15-Dec-2021,39.2,39.2,40.45,36.75, 37.70,38.15,38.87,633988,246.46,6340, 278507, 43.93
GOKULAGRO, EQ, 15-Dec-2021,66.15,66.15,67.0,64.25, 64.90,64.75,65.38,95211,62.25,1325, 61233, 64.31
GOLDBEES, EQ, 15-Dec-2021,41.55,41.78,41.78,41.03, 41.53,41.47,41.39,3778408,1564.02,24195, 2338246, 61.88
GOLDENTOBC, BE, 15-Dec-2021,137.95,140.75,141.0,131.1, 134.35,136.2,136.92,23094,31.62,417, -, -
GOLDIAM, EQ, 15-Dec-2021,841.25,842.5,847.7,823.4, 825.00,828.95,830.56,27926,231.94,3176, 11865, 42.49
GOLDSHARE, EQ, 15-Dec-2021,41.55,41.65,41.65,41.3, 41.60,41.5,41.42,67027,27.76,329, 42558, 63.49
GOLDSTAR, SM, 15-Dec-2021,27.0,25.65,25.65,25.65, 25.65,25.65,25.65,6000,1.54,1, 6000, 100.00
GOLDTECH, BE, 15-Dec-2021,97.85,93.0,93.0,93.0, 93.00,93.0,93.0,48295,44.91,374, -, -
GOODLUCK, EQ, 15-Dec-2021,284.55,284.3,298.75,284.0, 298.75,298.75,296.39,122434,362.88,1787, 81591, 66.64
GOODYEAR, EQ, 15-Dec-2021,1003.9,1003.9,1005.0,993.0, 1000.90,997.75,999.0,5997,59.91,1136, 3463, 57.75
GPIL, EQ, 15-Dec-2021,266.3,265.2,266.3,255.7, 260.30,260.9,261.07,274699,717.15,5494, 168560, 61.36
GPPL, EQ, 15-Dec-2021,99.5,99.8,100.45,98.25, 100.00,99.9,99.79,1262212,1259.52,10626, 1070969, 84.85
GPTINFRA, EQ, 15-Dec-2021,78.95,79.0,80.75,78.05, 78.50,78.2,79.08,9842,7.78,288, 6129, 62.27
GRANULES, EQ, 15-Dec-2021,340.85,343.0,345.8,338.55, 340.80,341.65,342.25,1851043,6335.27,23420, 552470, 29.85
GRAPHITE, EQ, 15-Dec-2021,432.2,434.0,436.85,420.6, 422.20,423.25,427.51,362866,1551.28,10382, 192711, 53.11
GRASIM, EQ, 15-Dec-2021,1722.0,1715.0,1732.0,1698.0, 1700.30,1704.4,1711.76,571551,9783.56,30030, 273658, 47.88
GRAUWEIL, EQ, 15-Dec-2021,61.65,61.05,62.1,60.15, 60.55,60.35,60.83,105575,64.22,1475, 75409, 71.43
GRAVITA, EQ, 15-Dec-2021,240.15,238.5,244.75,236.0, 236.80,237.5,239.58,385430,923.41,9361, 152474, 39.56
GREAVESCOT, EQ, 15-Dec-2021,148.7,149.0,150.1,146.85, 147.10,147.2,148.29,806790,1196.43,12524, 274247, 33.99
GREENLAM, EQ, 15-Dec-2021,1781.85,1835.9,1870.75,1812.8, 1825.00,1827.45,1841.71,162823,2998.72,18256, 22150, 13.60
GREENPANEL, EQ, 15-Dec-2021,429.15,434.25,434.7,415.0, 421.00,419.6,426.95,607856,2595.21,18530, 247061, 40.64
GREENPLY, EQ, 15-Dec-2021,217.5,218.0,219.0,214.5, 216.00,215.95,216.35,141245,305.59,4791, 69622, 49.29
GREENPOWER, BE, 15-Dec-2021,11.6,12.15,12.15,12.15, 12.15,12.15,12.15,332261,40.37,629, -, -
GRINDWELL, EQ, 15-Dec-2021,1817.8,1820.0,1854.45,1805.05, 1836.40,1842.45,1838.99,69632,1280.53,15711, 37026, 53.17
GRINFRA, EQ, 15-Dec-2021,1713.5,1754.0,1754.0,1675.35, 1700.00,1707.0,1719.09,87176,1498.63,13913, 21210, 24.33
GROBTEA, EQ, 15-Dec-2021,1000.65,989.7,1019.35,987.95, 990.00,992.15,994.52,305,3.03,73, 223, 73.11
GRPLTD, EQ, 15-Dec-2021,1097.1,1099.85,1099.85,1052.0, 1055.00,1064.6,1073.82,1372,14.73,193, 873, 63.63
GRSE, EQ, 15-Dec-2021,233.65,233.1,237.65,227.2, 228.00,228.95,232.41,142171,330.42,3674, 58873, 41.41
GSCLCEMENT, EQ, 15-Dec-2021,43.7,43.4,44.0,43.1, 43.45,43.25,43.65,54400,23.75,751, 29744, 54.68
GSFC, EQ, 15-Dec-2021,121.7,122.4,124.2,121.1, 122.75,122.45,123.05,871524,1072.37,10959, 408077, 46.82
GSPL, EQ, 15-Dec-2021,318.6,318.45,321.5,306.9, 307.95,308.45,313.35,631351,1978.35,13328, 254958, 40.38
GSS, BE, 15-Dec-2021,139.9,139.8,140.0,132.95, 132.95,133.0,135.25,111047,150.19,929, -, -
GTL, EQ, 15-Dec-2021,20.05,21.05,21.05,21.05, 21.05,21.05,21.05,88307,18.59,235, 88307, 100.00
GTLINFRA, EQ, 15-Dec-2021,1.85,1.9,1.9,1.9, 1.90,1.9,1.9,1740252,33.06,1031, 1740252, 100.00
GTPL, EQ, 15-Dec-2021,273.25,276.2,277.9,265.85, 267.25,267.7,272.51,51001,138.98,2243, 24234, 47.52
GUFICBIO, EQ, 15-Dec-2021,218.5,218.6,220.9,207.35, 213.00,210.4,214.62,279296,599.43,7069, 121717, 43.58
GUJALKALI, EQ, 15-Dec-2021,655.1,655.0,661.0,636.1, 639.95,639.3,647.01,153490,993.09,6656, 55512, 36.17
GUJAPOLLO, EQ, 15-Dec-2021,212.5,212.3,215.6,210.8, 211.00,211.15,212.86,1628,3.47,132, 718, 44.10
GUJGASLTD, EQ, 15-Dec-2021,664.9,663.35,676.2,636.7, 646.95,648.5,652.93,1535512,10025.78,45748, 238176, 15.51
GUJRAFFIA, BE, 15-Dec-2021,38.35,38.25,40.0,36.55, 37.00,37.05,37.33,5584,2.08,84, -, -
GULFOILLUB, EQ, 15-Dec-2021,465.5,475.0,484.0,468.1, 472.00,471.0,476.28,458681,2184.62,17027, 201195, 43.86
GULFPETRO, EQ, 15-Dec-2021,46.0,46.5,46.8,45.45, 46.35,46.45,46.28,24553,11.36,399, 17628, 71.80
GULPOLY, EQ, 15-Dec-2021,272.5,270.0,281.0,260.0, 269.90,271.8,271.55,113792,309.0,2489, 73236, 64.36
